City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
346,Homer,US,59.6425,-151.5483,37.29,78,100,4.61,overcast clouds
347,Jerusalem,IL,31.769,35.2163,42.1,83,44,10.33,scattered clouds
348,Garden City,US,42.3256,-83.331,18.21,82,20,1.01,few clouds
349,Greensboro,US,36.0726,-79.792,32.32,64,0,5.75,clear sky
350,Bambanglipuro,ID,-7.95,110.2833,72.61,68,44,4.68,scattered clouds
351,Poronaysk,RU,49.2167,143.1167,17.78,76,100,13.13,overcast clouds
352,Saint-Augustin,CA,51.226,-58.6502,2.16,90,100,19.08,overcast clouds
353,Kawalu,ID,-7.3817,108.2082,80.71,79,59,1.86,broken clouds
354,Ulaangom,MN,49.9811,92.0667,-23.78,93,97,2.77,overcast clouds
355,Tromso,NO,69.6496,18.957,33.82,60,40,31.07,scattered clouds
356,Taungdwingyi,MM,20.0167,95.55,71.78,60,12,6.87,few clouds
357,Belmonte,BR,-15.8631,-38.8828,73.9,84,27,6.98,scattered clouds
358,Taree,AU,-31.9,152.4667,75.06,59,59,11.95,broken clouds
359,Luganville,VU,-15.5333,167.1667,82.54,79,100,5.3,light rain
360,Alice Springs,AU,-23.7,133.8833,80.15,29,0,8.05,clear sky
361,Sao Pedro,BR,-22.5486,-47.9139,72.19,93,100,1.99,overcast clouds
362,Gat,IL,31.61,34.7642,49.78,100,80,6.22,broken clouds
363,Port Blair,IN,11.6667,92.75,82.44,78,40,4.61,mist
364,Acurenam,GQ,1.0322,10.6488,69.08,93,92,3.53,overcast clouds
365,Anadyr,RU,64.75,177.4833,-8.9,77,0,11.18,clear sky
366,Filiatra,GR,37.15,21.5833,52.7,81,48,5.28,scattered clouds
367,Saint-Denis,FR,48.9167,2.3333,47.17,78,100,5.01,overcast clouds
368,La Baule-Escoublac,FR,47.2922,-2.364,51.87,87,0,13.8,clear sky
369,Gillette,US,44.2911,-105.5022,32.23,87,40,13.0,scattered clouds
370,Cap Malheureux,MU,-19.9842,57.6142,79.47,79,100,5.99,overcast clouds
371,Myitkyina,MM,25.3833,97.4,57.34,98,90,0.43,overcast clouds
372,Male,MV,4.1748,73.5089,81.18,65,100,6.17,overcast clouds
373,Nouadhibou,MR,20.931,-17.0347,64.38,94,0,14.97,clear sky
374,Umm Kaddadah,SD,13.6017,26.6876,53.96,27,53,17.2,broken clouds
375,Bama,NG,11.5221,13.6856,62.19,35,0,6.42,clear sky
376,Ayni,TJ,39.3941,68.5377,38.32,96,100,4.05,overcast clouds
377,Kamalpur,IN,24.2,91.8333,53.4,75,0,1.34,clear sky
378,Half Moon Bay,US,37.4636,-122.4286,59.61,59,0,5.75,clear sky
379,Lere,NG,10.387,8.5726,61.66,27,0,7.2,clear sky
380,Ajdabiya,LY,30.7554,20.2263,53.87,55,5,7.83,clear sky
381,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,80,75,22.37,light shower snow
382,Ondo,NG,7.1,4.8333,68.43,81,22,0.94,few clouds
383,Sucha Beskidzka,PL,49.7419,19.5943,35.01,83,99,8.57,overcast clouds
384,Rio Grande,BR,-32.035,-52.0986,70.95,77,0,9.01,clear sky
385,Kambove,CD,-10.8764,26.5969,57.87,97,78,3.65,broken clouds
386,Caborca,MX,30.5838,-111.101,59.29,20,9,7.2,clear sky
387,Kupang,ID,-10.1667,123.5833,83.68,73,67,12.01,broken clouds
388,Tual,ID,-5.6667,132.75,83.3,74,77,8.34,broken clouds
389,Saint-Francois,FR,46.4154,3.9054,37.42,92,0,6.91,clear sky
390,Xining,CN,36.6167,101.7667,12.18,82,100,2.28,overcast clouds
391,Eugene,US,44.0521,-123.0867,47.53,88,75,3.0,broken clouds
392,Grande Prairie,CA,55.1667,-118.8027,39.38,60,75,26.46,broken clouds
393,Kushima,JP,31.4583,131.2333,45.23,47,33,11.95,scattered clouds
394,Coahuayana,MX,18.7333,-103.6833,69.8,86,4,1.54,clear sky
395,Aykhal,RU,66.0,111.5,-9.42,99,99,3.33,overcast clouds
396,Vila,PT,42.0304,-8.1588,36.32,82,0,4.34,clear sky
397,Acarau,BR,-2.8856,-40.12,78.01,86,3,10.13,clear sky
398,Selikhino,RU,50.3672,137.4996,1.94,89,100,6.46,overcast clouds
399,Kahului,US,20.8947,-156.47,80.62,69,40,18.41,scattered clouds
400,Hurghada,EG,27.2574,33.8129,56.01,57,0,14.32,clear sky
401,Assiniboia,CA,49.6334,-105.9845,17.42,79,100,23.02,overcast clouds
402,Muroto,JP,33.2833,134.15,41.04,46,76,11.3,broken clouds
403,Grindavik,IS,63.8424,-22.4338,31.95,93,75,18.41,broken clouds
404,Ancud,CL,-41.8697,-73.8203,59.23,84,88,3.27,overcast clouds
405,Apaseo El Alto,MX,20.45,-100.6167,60.91,32,33,2.59,scattered clouds
406,Sarkand,KZ,45.41,79.9186,18.61,63,0,8.86,clear sky
407,Dawei,MM,14.0833,98.2,79.84,66,95,3.62,overcast clouds
408,Thompson,CA,55.7435,-97.8558,-23.64,76,40,3.44,scattered clouds
409,Tete,MZ,-16.1564,33.5867,73.49,100,40,0.0,scattered clouds
410,Umm Lajj,SA,25.0213,37.2685,61.23,57,0,10.67,clear sky
411,Kurilsk,RU,45.2333,147.8833,23.23,85,100,15.1,light snow
412,Saint-Georges,GD,12.0564,-61.7485,76.68,83,20,5.75,few clouds
413,Loralai,PK,30.3705,68.598,42.3,46,51,1.97,broken clouds
414,Gorom-Gorom,BF,14.4439,-0.2361,64.65,14,0,9.78,clear sky
415,Velika Gorica,HR,45.7125,16.0756,41.05,86,40,0.0,scattered clouds
416,Boyabat,TR,41.4689,34.7667,26.96,83,62,1.25,broken clouds
417,Derzhavinsk,KZ,51.1,66.3167,9.54,77,100,13.44,overcast clouds
418,Tautira,PF,-17.7333,-149.15,86.02,75,36,19.15,moderate rain
419,Sesheke,ZM,-17.4759,24.2968,64.62,98,98,6.31,overcast clouds
420,Ketchikan,US,55.3422,-131.6461,43.27,81,100,21.85,moderate rain
421,Road Town,VG,18.4167,-64.6167,73.99,77,87,21.56,light rain
422,Nichinan,JP,31.6,131.3667,44.87,46,26,10.38,scattered clouds
423,Blonie,PL,52.1985,20.6171,39.15,88,91,14.52,overcast clouds
424,Azangaro,PE,-14.9167,-70.2167,42.44,92,100,5.99,overcast clouds
425,College,US,64.8569,-147.8028,12.79,83,100,5.75,light snow
426,Ambilobe,MG,-13.2,49.05,72.12,95,98,2.86,overcast clouds
427,Isla Mujeres,MX,21.2311,-86.731,71.65,81,86,15.82,overcast clouds
428,Aksarka,RU,66.5606,67.7975,-21.42,100,74,3.51,broken clouds
429,Taizhou,CN,32.4933,119.9106,38.89,31,99,6.35,light rain
430,Broome,US,42.2506,-75.833,7.18,71,0,1.99,clear sky
431,Casablanca,MA,33.5928,-7.6192,60.33,82,100,8.99,overcast clouds
432,Nova Ushytsya,UA,48.8372,27.2743,32.61,81,100,13.71,overcast clouds
433,Buenaventura,CO,3.8801,-77.0312,73.74,95,92,2.64,overcast clouds
434,Neiafu,TO,-18.65,-173.9833,78.67,79,100,20.8,light rain
435,Karlstad,SE,59.3793,13.5036,37.96,100,75,10.36,broken clouds
436,Altay,CN,47.8667,88.1167,7.74,48,0,9.95,clear sky
437,Bembereke,BJ,10.2283,2.6634,68.04,18,0,5.35,clear sky
438,Kutum,SD,14.2,24.6667,49.03,24,98,9.48,overcast clouds
439,Shetpe,KZ,44.1667,52.1167,27.72,85,100,14.72,overcast clouds
440,Ruwi,OM,23.5996,58.5507,65.89,41,0,4.23,clear sky
441,Tuy Hoa,VN,13.0833,109.3,72.64,91,100,13.58,overcast clouds
442,Joigny,FR,47.9829,3.401,41.02,85,100,14.85,overcast clouds
443,Tono,JP,39.3167,141.5333,25.63,80,99,12.64,light snow
444,Stephenville,US,32.2207,-98.2023,38.19,55,0,3.44,clear sky
445,Ucluelet,CA,48.9329,-125.5528,45.09,91,100,4.09,overcast clouds
446,Vanimo,PG,-2.6741,141.3028,85.48,67,100,5.5,overcast clouds
447,Sambava,MG,-14.2667,50.1667,74.34,87,79,4.21,broken clouds
448,Kiunga,PG,-6.1219,141.2906,91.18,50,83,2.68,broken clouds
449,Baijiantan,CN,45.6333,85.1833,2.71,83,4,1.3,clear sky
450,Morondava,MG,-20.2833,44.2833,76.93,84,100,15.55,light rain
451,Tukan,RU,53.8409,57.4552,11.53,96,100,3.15,overcast clouds
452,Kristiinankaupunki,FI,62.2743,21.376,24.21,94,9,11.12,clear sky
453,Belturbet,IE,54.1,-7.45,44.62,91,100,11.7,overcast clouds
454,Sungaipenuh,ID,-2.0833,101.3833,63.81,99,100,2.42,overcast clouds
455,Bambari,CF,5.768,20.6757,73.09,24,100,3.11,overcast clouds
456,Tanete,ID,-3.9443,119.7848,79.65,86,100,1.57,overcast clouds
457,Bustamante,MX,26.5333,-100.5,45.18,38,22,6.67,few clouds
458,Brae,GB,60.3964,-1.353,37.31,55,97,34.87,overcast clouds
459,Didi Lilo,GE,41.7361,44.9647,26.38,69,40,11.5,scattered clouds
460,Mecca,SA,21.4267,39.8261,60.49,48,0,5.23,clear sky
461,Walvis Bay,NA,-22.9575,14.5053,67.15,88,94,3.44,overcast clouds
462,Xaxim,BR,-26.9617,-52.5347,68.38,98,100,2.66,overcast clouds
463,Serowe,BW,-22.3833,26.7167,63.19,80,11,11.7,few clouds
464,Lasa,IT,46.6166,10.7002,36.86,42,3,3.29,clear sky
465,Hay River,CA,60.8156,-115.7999,-11.24,76,40,2.3,scattered clouds
466,Lac-Au-Saumon,CA,48.421,-67.3476,3.7,82,18,12.46,few clouds
467,Barabinsk,RU,55.3571,78.357,6.6,86,100,6.8,overcast clouds
468,Lindi,TZ,-10.0,39.7167,72.19,96,100,3.74,moderate rain
469,Omsukchan,RU,62.5333,155.8,-8.84,75,16,2.75,few clouds
470,Sobolevo,RU,54.4299,31.8996,29.52,94,97,13.2,snow
471,Houston,US,29.7633,-95.3633,43.09,53,75,3.0,broken clouds
472,Pacifica,US,37.6138,-122.4869,58.8,66,20,1.99,few clouds
473,Zephyrhills,US,28.2336,-82.1812,57.7,82,100,10.4,overcast clouds
474,Dingle,PH,10.9995,122.6711,81.64,69,98,19.26,overcast clouds
475,Norrtalje,SE,59.758,18.705,35.53,97,100,15.23,snow
476,Zhigansk,RU,66.7697,123.3711,-24.52,98,100,5.55,overcast clouds
477,Ust-Maya,RU,60.4167,134.5333,-19.84,95,100,1.88,overcast clouds
478,Dunedin,NZ,-45.8742,170.5036,57.79,61,88,8.01,overcast clouds
479,Morros,BR,-9.4467,-46.3003,76.14,74,70,3.09,broken clouds
480,Komsomolskiy,UZ,40.4272,71.7189,38.62,41,100,2.3,overcast clouds
481,Hualmay,PE,-11.0964,-77.6139,70.03,83,100,8.61,overcast clouds
482,Jurm,AF,36.8648,70.8342,36.7,76,98,7.11,overcast clouds
483,Roebourne,AU,-20.7833,117.1333,90.14,58,73,11.03,broken clouds
484,Kaeo,NZ,-35.1,173.7833,77.32,90,100,7.2,moderate rain
485,Katsuura,JP,35.1333,140.3,42.91,33,21,9.71,few clouds
486,Hargeysa,SO,9.56,44.065,57.69,41,62,11.95,broken clouds
487,Olafsvik,IS,64.8945,-23.7142,30.45,72,100,33.96,overcast clouds
488,Ust-Nera,RU,64.5667,143.2,-13.74,73,58,1.79,broken clouds
489,Pekan,MY,3.4836,103.3996,82.51,86,100,9.71,overcast clouds
490,Mayo,US,38.8876,-76.5119,29.3,57,0,4.0,clear sky
491,Luyang,CN,27.6239,110.0989,40.41,87,100,4.52,overcast clouds
492,Bowen,AU,-20.0167,148.2333,80.82,58,5,15.37,clear sky
493,Khani,GE,41.9563,42.9566,22.57,87,99,4.9,light snow
494,Huanren,CN,41.2647,125.3667,15.51,60,14,3.85,few clouds
495,Raudeberg,NO,61.9875,5.1352,38.07,88,100,15.99,light snow
496,Algiers,DZ,36.7525,3.042,44.42,93,20,1.14,few clouds
497,Shitanjing,CN,39.2342,106.3439,16.09,33,100,6.11,overcast clouds
498,Vega Baja,PR,18.4444,-66.3877,74.21,100,54,1.01,broken clouds
499,Fereydun Kenar,IR,36.6864,52.5225,44.82,93,100,6.91,overcast clouds
500,Dhidhdhoo,MV,6.8833,73.1,80.17,65,56,5.61,broken clouds
501,Manavgat,TR,36.7867,31.4431,37.81,54,63,4.52,broken clouds
502,Opuwo,NA,-18.0607,13.84,66.67,51,100,2.24,overcast clouds
503,Mount Isa,AU,-20.7333,139.5,91.17,29,40,6.91,scattered clouds
504,Eyl,SO,7.9803,49.8164,70.39,80,14,6.42,few clouds
505,Soroti,UG,1.7146,33.6111,67.3,68,100,4.72,overcast clouds
506,Yaan,NG,7.3833,8.5667,76.73,18,1,7.81,clear sky
507,Seguela,CI,7.9611,-6.6731,71.85,20,5,4.09,clear sky
508,Okhotsk,RU,59.3833,143.3,0.25,68,64,14.36,broken clouds
509,Leh,IN,34.1667,77.5833,0.86,78,100,2.08,overcast clouds
510,Coquimbo,CL,-29.9533,-71.3436,62.33,88,75,4.61,broken clouds
511,Yarmouth,US,41.7057,-70.2286,24.1,58,0,11.5,clear sky
512,Aripuana,BR,-9.1667,-60.6333,72.09,98,72,2.24,broken clouds
513,Faya,SA,18.3851,42.4509,48.72,76,0,1.57,clear sky
514,Ust-Kan,RU,50.9276,84.761,-4.41,72,2,4.16,clear sky
515,Nata,PA,8.3333,-80.5167,77.47,82,5,8.68,clear sky
516,Bonavista,CA,48.6499,-53.1147,34.12,98,100,14.94,snow
517,San Quintin,MX,30.4833,-115.95,57.25,41,0,5.59,clear sky
518,Kamennomostskiy,RU,44.2983,40.1856,27.66,82,99,4.63,overcast clouds
519,Ampanihy,MG,-24.7,44.75,73.74,89,100,22.15,light rain
520,Hirado,JP,33.3597,129.5531,43.95,52,54,19.04,broken clouds
521,Bergkamen,DE,51.6333,7.6333,44.35,87,100,26.46,moderate rain
522,Ust-Kuyga,RU,70.0167,135.6,-40.13,100,100,4.74,overcast clouds
523,Lazaro Cardenas,MX,17.9583,-102.2,74.8,75,0,6.76,clear sky
524,Dingli,MT,35.8614,14.3822,54.81,87,75,8.05,broken clouds
525,Bilma,NE,18.6853,12.9164,56.91,22,0,8.66,clear sky
526,Outram,MY,1.2829,103.8379,80.53,83,75,4.61,light rain
527,Harwich,GB,51.9419,1.2844,50.34,79,100,17.0,overcast clouds
528,Kloulklubed,PW,7.0419,134.2556,81.1,78,58,21.97,broken clouds
529,Plettenberg Bay,ZA,-34.0527,23.3716,66.83,83,0,7.67,clear sky
530,Am Timan,TD,11.0297,20.2827,68.99,22,100,6.42,overcast clouds
531,Parkes,AU,-33.1333,148.1833,79.36,40,36,11.3,scattered clouds
532,Joao Camara,BR,-5.5375,-35.8197,78.04,79,7,6.87,clear sky
533,Shubarkuduk,KZ,49.1447,56.4872,26.29,98,100,3.24,overcast clouds
534,Okha,RU,53.5739,142.9478,4.87,91,100,19.71,light snow
535,Kalemie,CD,-5.9475,29.1947,68.5,88,93,4.54,light rain
536,Nioro,GM,13.35,-15.75,75.7,16,0,3.06,clear sky
537,Vao,NC,-22.6667,167.4833,80.87,84,15,10.54,few clouds
538,Atyrau,KZ,47.1167,51.8833,28.42,80,75,15.66,broken clouds
539,Yatou,CN,37.15,122.3833,33.35,41,100,13.58,overcast clouds
540,Tabuk,PH,17.4189,121.4443,69.55,93,100,2.04,overcast clouds
541,Mandurah,AU,-32.55,115.7,82.15,70,38,11.81,scattered clouds
542,Wadi Musa,JO,30.3222,35.4793,36.16,89,50,4.03,scattered clouds
543,Lowestoft,GB,52.4752,1.7516,50.25,87,100,28.66,overcast clouds
544,Newport,GB,51.5877,-2.9984,50.86,90,100,3.0,moderate rain
545,Fort Nelson,CA,58.8053,-122.7002,0.99,85,40,0.0,scattered clouds
546,Praia,CV,14.9215,-23.5087,70.34,78,0,13.8,clear sky
547,Benicarlo,ES,40.4165,0.4271,48.56,52,35,7.67,scattered clouds
548,Tombouctou,ML,20.0,-3.0,62.11,12,3,8.08,clear sky
549,Japura,ID,-0.3167,102.35,76.6,92,100,4.12,light rain
550,Mamallapuram,IN,12.6264,80.1722,80.06,73,91,7.81,overcast clouds
551,Korla,CN,41.7597,86.1469,22.66,43,97,10.69,overcast clouds
552,Alta Floresta,BR,-9.8756,-56.0861,72.03,95,67,1.52,broken clouds
553,Siocon,PH,7.7061,122.1353,84.42,68,84,7.58,broken clouds
554,Otjimbingwe,NA,-22.35,16.1333,71.67,77,100,2.75,overcast clouds
555,Xacmaz,AZ,41.4635,48.806,32.88,68,90,1.83,overcast clouds
556,Cedar City,US,37.6775,-113.0619,36.57,32,0,8.05,clear sky
557,Ballina,AU,-28.8667,153.5667,78.76,62,75,19.57,broken clouds
558,Callaway,US,30.153,-85.5699,46.33,63,0,1.99,clear sky
559,Alexandria,EG,31.2156,29.9553,56.75,70,25,8.61,scattered clouds
560,Suntar,RU,62.1444,117.6319,1.72,96,96,4.72,overcast clouds
561,Olavarria,AR,-36.8927,-60.3225,57.02,86,95,9.8,overcast clouds
562,Leningradskiy,RU,69.3833,178.4167,-20.94,96,23,3.02,few clouds
563,Diapaga,BF,12.0708,1.7889,68.9,15,3,9.46,clear sky
564,Maple Creek,CA,49.9168,-109.4848,34.21,86,100,6.91,overcast clouds
565,Manacapuru,BR,-3.2997,-60.6206,77.58,92,91,2.37,overcast clouds
566,Sisimiut,GL,66.9395,-53.6735,1.65,94,100,7.92,light snow
567,Turukhansk,RU,65.8167,87.9833,-20.07,100,98,1.7,overcast clouds
568,Zambezi,ZM,-13.5432,23.1047,63.37,97,100,3.8,light rain
569,Waingapu,ID,-9.6567,120.2641,85.33,69,86,10.74,overcast clouds
570,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-1.95,98,99,6.93,overcast clouds
571,Saint-Pierre,RE,-21.3393,55.4781,78.48,73,20,5.75,few clouds
572,Piranhas,BR,-16.4269,-51.8222,72.63,91,98,5.39,heavy intensity rain
573,Gerardmer,FR,48.0735,6.8779,36.09,90,96,9.62,overcast clouds
574,Magadan,RU,59.5667,150.8,11.53,68,17,10.6,few clouds
575,Piacabucu,BR,-10.4056,-36.4344,77.94,77,35,8.08,scattered clouds
576,Zvishavane,ZW,-20.3267,30.0665,63.81,92,99,9.57,light rain
577,Bilibino,RU,68.0546,166.4372,-11.49,85,13,4.03,few clouds
578,Iacu,BR,-12.7672,-40.2117,72.61,79,100,2.46,overcast clouds
579,Baiyin,CN,36.5583,104.2081,16.68,87,100,3.56,light snow
580,Marondera,ZW,-18.1853,31.5519,54.01,97,41,6.06,scattered clouds
581,Atocha,BO,-20.9333,-66.2333,51.57,53,3,7.99,clear sky
582,Jutai,BR,-5.1833,-68.9,71.87,91,91,1.86,overcast clouds
583,Chute-Aux-Outardes,CA,49.1168,-68.399,5.31,51,0,11.5,clear sky
584,Boguchany,RU,58.3814,97.4531,11.52,97,99,5.46,overcast clouds
585,Bhunya,SZ,-26.55,31.0167,61.74,97,97,4.29,light rain
586,Port Augusta,AU,-32.5,137.7667,89.71,19,97,5.44,overcast clouds
587,Nanzhang,CN,31.7765,111.8386,39.27,46,97,4.83,overcast clouds
588,Safaga,EG,26.7292,33.9365,57.72,59,0,16.71,clear sky
589,Catuday,PH,16.2923,119.8062,79.34,62,16,12.3,few clouds
590,Ashland,US,40.8167,-82.2665,16.34,88,13,5.93,few clouds
591,Mashhad,IR,36.297,59.6062,39.34,70,75,16.11,broken clouds
592,Gravdal,NO,68.1214,13.5031,36.9,78,17,24.83,light rain
593,Atambua,ID,-9.1061,124.8925,81.79,69,27,5.1,scattered clouds
594,Maku,IR,39.2911,44.4521,20.01,45,0,0.0,clear sky
595,Jumla,NP,29.2747,82.1838,30.06,42,0,5.53,clear sky
596,Santa Rosa,PH,14.3122,121.1114,87.12,65,93,18.39,overcast clouds
597,Kirakira,SB,-10.4544,161.9205,85.26,74,100,8.55,overcast clouds
598,Biograd Na Moru,HR,43.9433,15.4519,43.75,81,10,5.7,clear sky
599,Kalengwa,ZM,-13.4659,25.0027,62.78,99,100,2.21,light rain
600,Amalapuram,IN,16.5833,82.0167,70.18,78,25,4.03,scattered clouds
601,Rockingham,US,42.9668,-71.0995,17.53,54,6,3.0,clear sky
602,Tekeli,KZ,44.83,78.8239,17.51,57,0,12.95,clear sky
603,Moindou,NC,-21.6924,165.677,89.55,75,94,9.78,overcast clouds
604,Tiznit,MA,29.5833,-9.5,60.46,24,67,4.27,broken clouds
605,Impfondo,CG,1.6381,18.0667,67.62,29,81,2.17,broken clouds
606,Octeville,FR,49.6261,-1.6435,49.93,87,100,26.46,overcast clouds
607,Pogranichnyy,RU,44.4064,131.3769,8.67,64,5,9.89,clear sky
608,Pathein,MM,16.7833,94.7333,78.3,60,78,7.09,broken clouds
609,Basco,PH,20.4487,121.9702,72.59,74,100,29.73,overcast clouds
610,Baruun-Urt,MN,46.6806,113.2792,3.67,81,5,6.35,clear sky
611,Sabha,LY,27.0377,14.4283,52.21,32,5,8.99,clear sky
612,Ayan,RU,56.45,138.1667,-4.0,67,3,10.38,clear sky
613,Kangaatsiaq,GL,68.3065,-53.4641,-10.26,91,100,8.88,overcast clouds
614,Flin Flon,CA,54.7682,-101.865,-1.16,97,100,5.19,overcast clouds
615,Jiangyan,CN,32.5061,120.1428,37.11,34,97,6.58,light rain
616,Treinta Y Tres,UY,-33.2333,-54.3833,63.93,84,1,8.52,clear sky
617,Gonzales,US,30.2385,-90.9201,41.05,76,0,0.0,clear sky
618,Parkersburg,US,39.2667,-81.5615,17.13,89,0,0.0,mist
619,Tocopilla,CL,-22.092,-70.1979,70.72,67,1,6.82,clear sky
620,Sakakah,SA,29.9697,40.2064,44.17,77,5,6.53,clear sky
621,Ardea,IT,41.6123,12.5143,52.79,85,75,1.99,broken clouds
622,Shache,CN,38.4167,77.2406,23.72,65,100,4.88,overcast clouds
623,Pundaguitan,PH,6.3711,126.1689,81.45,76,43,19.48,scattered clouds
624,Imeni Babushkina,RU,59.7573,43.1285,10.78,97,100,3.09,overcast clouds
625,Rongcheng,CN,30.634,117.8517,38.62,61,100,7.36,overcast clouds
626,Tauranga,NZ,-37.6861,176.1667,71.65,94,100,1.01,overcast clouds
627,Juybar,IR,36.6412,52.9124,44.69,86,100,8.66,overcast clouds
628,Anloga,GH,5.7947,0.8973,80.82,83,18,7.7,few clouds
629,Vestmanna,FO,62.1564,-7.1664,31.12,86,100,23.02,light snow
630,Syava,RU,58.0146,46.3222,13.64,98,100,1.34,overcast clouds
631,Naron,ES,43.5167,-8.1528,46.02,84,39,4.05,scattered clouds
632,Oktyabrskoye,RU,43.0645,44.7417,10.54,92,6,6.71,clear sky
633,Capreol,CA,46.706,-80.9225,6.91,64,100,1.01,overcast clouds
634,Gaoua,BF,10.2992,-3.2508,71.78,16,1,5.5,clear sky
635,Chateaudun,FR,48.0833,1.3333,41.14,92,100,16.11,overcast clouds
636,Katobu,ID,-4.9408,122.5276,85.87,64,83,5.99,broken clouds
637,Lamu,KE,-2.2717,40.902,77.22,89,100,7.61,overcast clouds
638,Buala,SB,-8.145,159.5921,85.78,74,98,9.48,light rain
639,Comodoro Rivadavia,AR,-45.8667,-67.5,62.46,59,0,2.3,clear sky
640,Atherton,GB,53.5237,-2.4935,49.75,87,100,8.99,light rain
641,Skibbereen,IE,51.55,-9.2667,53.11,91,100,34.74,moderate rain
642,Ust-Kulom,RU,61.6864,53.6902,2.03,97,42,4.92,scattered clouds
643,Regina,CA,50.4501,-104.6178,5.16,80,100,19.57,overcast clouds
644,Inhambane,MZ,-23.865,35.3833,76.68,83,80,16.17,light rain
645,Ecija,ES,37.5422,-5.0826,49.86,79,9,5.14,clear sky
646,Lorengau,PG,-2.0226,147.2712,84.31,71,100,8.57,overcast clouds
647,Rio Gallegos,AR,-51.6226,-69.2181,60.85,59,0,6.91,clear sky
648,Tailai,CN,46.3833,123.4,10.67,71,71,5.64,broken clouds
649,Dawlatabad,AF,36.4141,64.9053,45.37,90,100,6.2,overcast clouds
650,Hochstadt,DE,49.2475,8.2089,43.0,77,100,4.0,overcast clouds
651,Narsaq,GL,60.9167,-46.05,-0.18,70,100,5.01,overcast clouds
652,Purranque,CL,-40.9167,-73.1667,60.13,67,76,5.82,broken clouds
653,Mehamn,NO,71.0357,27.8492,20.64,88,76,16.35,broken clouds
654,Moranbah,AU,-22.0016,148.0466,83.03,45,33,17.92,scattered clouds
655,Buraydah,SA,26.326,43.975,45.05,52,0,6.76,clear sky
656,Marica,BR,-22.9194,-42.8186,80.55,91,100,5.91,overcast clouds
657,West Wendover,US,40.7391,-114.0733,35.62,46,5,2.64,clear sky
658,Tambacounda,SN,13.7539,-13.7586,75.25,23,0,6.91,clear sky
659,Nikel,RU,69.4128,30.222,19.58,88,98,12.64,overcast clouds
660,Prokuplje,RS,43.2342,21.5881,35.56,92,54,2.48,broken clouds
661,Hastings,GB,50.8552,0.5729,50.99,83,100,33.04,overcast clouds
662,Diphu,IN,25.8333,93.4333,53.78,92,19,0.16,few clouds
663,Yerbogachen,RU,61.2767,108.0108,11.44,96,100,2.68,light snow
664,Wajir,KE,1.7471,40.0573,74.17,78,12,13.76,few clouds
665,El Alto,PE,-4.2714,-81.2147,69.91,82,15,12.03,few clouds
666,Orcopampa,PE,-15.2661,-72.3417,45.27,75,100,4.16,overcast clouds
667,Nemuro,JP,43.3236,145.575,27.03,67,98,19.91,overcast clouds
668,Zyryanka,RU,65.75,150.85,-28.03,95,30,3.36,scattered clouds
669,Clarksburg,US,39.2807,-80.3445,16.48,86,0,0.0,clear sky
670,Nicoya,CR,10.1483,-85.452,76.55,63,4,12.62,clear sky
671,Berlevag,NO,70.8578,29.0864,24.39,83,57,25.84,broken clouds
672,Jiayuguan,CN,39.8167,98.3,12.18,81,100,4.76,light snow
673,Hailar,CN,49.2,119.7,-0.42,83,98,4.74,overcast clouds
674,Roswell,US,34.0232,-84.3616,36.68,58,0,0.0,clear sky
675,Sovetskiy,RU,61.3614,63.5842,7.47,97,67,6.33,broken clouds
676,Baykit,RU,61.67,96.37,2.41,98,89,4.03,overcast clouds
677,Fort Smith,US,35.3859,-94.3986,36.19,82,0,4.61,clear sky
678,Port-Gentil,GA,-0.7193,8.7815,78.89,82,15,10.49,few clouds
679,Gorgan,IR,36.8387,54.4348,42.76,93,100,0.0,mist
680,Orai,IN,25.9833,79.4667,49.44,76,0,3.09,clear sky
681,Yazman,PK,29.1212,71.7446,56.21,41,0,9.55,clear sky
682,Sturgis,US,41.7992,-85.4192,16.07,82,0,11.5,clear sky
683,Synya,RU,65.3718,58.0387,-13.13,99,68,2.55,broken clouds
684,Alice,US,27.7523,-98.0697,42.69,60,0,10.36,clear sky
685,Redmond,US,47.674,-122.1215,46.58,85,78,1.01,broken clouds
686,Tazovskiy,RU,67.4667,78.7,-19.8,100,74,5.68,broken clouds
687,Shirokiy,RU,49.758,129.523,-0.89,86,60,5.14,broken clouds
688,Trelew,AR,-43.249,-65.3051,60.03,54,81,10.63,broken clouds
689,Russell,US,32.3502,-85.1999,40.6,74,0,5.06,clear sky
690,Kihei,US,20.785,-156.4656,80.62,69,40,18.41,scattered clouds
